mirna,mirna_type,target,target_type,count
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000239776_ENST00000488123_AC079949-1_pseudo,pseudogene,110
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000239935_ENST00000489202_AC116340-1_pseudo,pseudogene,105
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000240656_ENST00000494879_AC068594-1_pseudo,pseudogene,81
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000240831_ENST00000459949_AC112777-1_pseudo,pseudogene,64
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000111669_ENST00000229270_TPI1_mRNA,mRNA,50
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000135940_ENST00000258424_COX5B_mRNA,mRNA,50
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000111371_ENST00000398637_SLC38A1_mRNA,mRNA,39
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000241376_ENST00000492060_AL606830-1_pseudo,pseudogene,32
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000196419_ENST00000360079_XRCC6_mRNA,mRNA,31
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000196419_ENST00000405878_XRCC6_mRNA,mRNA,31
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000196419_ENST00000359308_XRCC6_mRNA,mRNA,31
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000114416_ENST00000445140_FXR1_mRNA,mRNA,29
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000114416_ENST00000357559_FXR1_mRNA,mRNA,29
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000123349_ENST00000334478_PFDN5_mRNA,mRNA,26
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000123349_ENST00000351500_PFDN5_mRNA,mRNA,26
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000241482_ENST00000473498_AC064836-1_pseudo,pseudogene,18
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000114416_ENST00000305586_FXR1_mRNA,mRNA,17
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000117632_ENST00000357865_STMN1_mRNA,mRNA,17
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000117632_ENST00000399728_STMN1_mRNA,mRNA,17
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000117632_ENST00000455785_STMN1_mRNA,mRNA,17
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000117632_ENST00000374291_STMN1_mRNA,mRNA,17
kshv-miR-K12-8*,KSHV-miRNA,MIMAT0000062_MirBase_let-7a_microRNA,miRNA,17
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000141279_ENST00000322157_NPEPPS_mRNA,mRNA,14
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000241780_ENST00000469340_AC025627-7_pseudo,pseudogene,14
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000240155_ENST00000482877_AC114498-1_pseudo,pseudogene,14
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000243163_ENST00000470405_AL353147-3_pseudo,pseudogene,14
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000241530_ENST00000490522_AC006368-1_pseudo,pseudogene,13
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000242693_ENST00000492032_AC108047-1_pseudo,pseudogene,12
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000169100_ENST00000381401_SLC25A6_mRNA,mRNA,11
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000242503_ENST00000481774_AL158819-4_pseudo,pseudogene,11
kshv-miR-K12-8*,KSHV-miRNA,MIMAT0000063_MirBase_let-7b_microRNA,miRNA,11
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000141551_ENST00000314028_CSNK1D_mRNA,mRNA,11
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000141551_ENST00000392334_CSNK1D_mRNA,mRNA,11
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000143631_ENST00000368799_FLG_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000242179_ENST00000481252_AC018607-3_pseudo,pseudogene,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000164924_ENST00000395956_YWHAZ_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000164924_ENST00000457309_YWHAZ_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000164924_ENST00000395957_YWHAZ_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000164924_ENST00000353245_YWHAZ_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000139793_ENST00000397601_MBNL2_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000139793_ENST00000343600_MBNL2_mRNA,mRNA,9
kshv-miR-K12-8*,KSHV-miRNA,ENSG00000139793_ENST00000345429_MBNL2_mRNA,mRNA,9
