ENSG00000240831_ENST00000459949_AC112777-1_pseudo,2223
ENSG00000239935_ENST00000489202_AC116340-1_pseudo,1162
ENSG00000239776_ENST00000488123_AC079949-1_pseudo,866
MIMAT0000244_MirBase_miR-30c_microRNA,774
MIMAT0000069_MirBase_miR-16_microRNA,653
ENSG00000240656_ENST00000494879_AC068594-1_pseudo,534
ENSG00000241376_ENST00000492060_AL606830-1_pseudo,530
MIMAT0000084_MirBase_miR-27a_microRNA,513
ENSG00000241279_ENST00000464639_AC110615-2_pseudo,453
MIMAT0000510_MirBase_miR-320a_microRNA,447
MIMAT0000076_MirBase_miR-21_microRNA,434
ENSG00000241530_ENST00000490522_AC006368-1_pseudo,383
ENSG00000241780_ENST00000469340_AC025627-7_pseudo,378
ENSG00000240155_ENST00000482877_AC114498-1_pseudo,365
MIMAT0000062_MirBase_let-7a_microRNA,361
MIMAT0000092_MirBase_miR-92a_microRNA,283
ENSG00000242503_ENST00000481774_AL158819-4_pseudo,279
ENSG00000241781_ENST00000463508_AL161626-1_pseudo,275
ENSG00000243163_ENST00000470405_AL353147-3_pseudo,271
ENSG00000241482_ENST00000473498_AC064836-1_pseudo,267
ENSG00000244663_ENST00000494159_AC007599-1_pseudo,234
ENSG00000171940_ENST00000371471_ZNF217_mRNA,231
MIMAT0000063_MirBase_let-7b_microRNA,218
ENSG00000240117_ENST00000474898_AC004448-1_pseudo,216
MIMAT0000646_MirBase_miR-155_microRNA,203
MIMAT0000078_MirBase_miR-23a_microRNA,202
ENSG00000242517_ENST00000498581_AC018607-1_pseudo,199
MIMAT0002819_MirBase_miR-193b_microRNA,197
MIMAT0000420_MirBase_miR-30b_microRNA,190
ENSG00000242693_ENST00000492032_AC108047-1_pseudo,173
ENSG00000243185_ENST00000474870_AC108078-1_pseudo,170
ENSG00000166441_ENST00000314138_RPL27A_mRNA,167
ENSG00000243172_ENST00000463796_AP003035-1_pseudo,167
MIMAT0000256_MirBase_miR-181a_microRNA,162
MIMAT0000257_MirBase_miR-181b_microRNA,161
MIMAT0000080_MirBase_miR-24_microRNA,157
kshv-miR-K12-3,157
kshv-miR-K12-9*,156
ENSG00000239647_ENST00000478115_AC073366-1_pseudo,155
ENSG00000198959_ENST00000361475_TGM2_mRNA,154
ENSG00000239909_ENST00000496481_AC008541-1_pseudo,154
ENSG00000107862_ENST00000369983_GBF1_mRNA,141
ENSG00000075624_ENST00000331789_ACTB_mRNA,138
MIMAT0000100_MirBase_miR-29b_microRNA,138
ENSG00000132294_ENST00000254624_EFR3A_mRNA,135
ENSG00000087086_ENST00000331825_FTL_mRNA,125
MIMAT0004494_MirBase_miR-21*_microRNA,115
ENSG00000184009_ENST00000331925_ACTG1_mRNA,112
ENSG00000124942_ENST00000378024_AHNAK_mRNA,112
MIMAT0003239_MirBase_miR-574-3p_microRNA,103
ENSG00000086475_ENST00000327347_SEPHS1_mRNA,100
ENSG00000185049_ENST00000382882_WHSC2_mRNA,99
ENSG00000176624_ENST00000406189_MEX3C_mRNA,99
ENSG00000241115_ENST00000479623_AP001347-1_pseudo,96
MIMAT0000279_MirBase_miR-222_microRNA,94
ENSG00000244288_ENST00000496399_AC090360-1_pseudo,89
MIMAT0000087_MirBase_miR-30a_microRNA,87
ENSG00000242257_ENST00000476780_AC044839-2_pseudo,87
MIMAT0003218_MirBase_miR-92b_microRNA,85
MIMAT0000067_MirBase_let-7f_microRNA,82
MIMAT0000415_MirBase_let-7i_microRNA,82
ENSG00000241093_ENST00000470516_AC021914-2_pseudo,78
ENSG00000244466_ENST00000465918_AC015845-2_pseudo,78
ENSG00000139233_ENST00000266604_LLPH_mRNA,77
ENSG00000105640_ENST00000222247_RPL18A_mRNA,76
ENSG00000138095_ENST00000260665_LRPPRC_mRNA,76
ENSG00000196428_ENST00000361875_TSC22D2_mRNA,74
ENSG00000146963_ENST00000354926_LUC7L2_mRNA,73
MIMAT0000318_MirBase_miR-200b_microRNA,73
kshv-miR-K12-10a,73
MIMAT0000077_MirBase_miR-22_microRNA,72
ENSG00000241883_ENST00000497779_AC105383-1_pseudo,70
ENSG00000244548_ENST00000493731_AP000555-2_pseudo,69
ENSG00000242932_ENST00000495608_AC022716-1_pseudo,69
ENSG00000188229_ENST00000340384_TUBB2C_mRNA,69
MIMAT0000082_MirBase_miR-26a_microRNA,69
MIMAT0000071_MirBase_miR-17*_microRNA,68
MIMAT0000419_MirBase_miR-27b_microRNA,67
MIMAT0000222_MirBase_miR-192_microRNA,66
ENSG00000141279_ENST00000322157_NPEPPS_mRNA,65
ENSG00000215472_ENST00000418495_AC100778-1_mRNA,64
ENSG00000215472_ENST00000441578_AC100778-1_mRNA,64
MIMAT0000278_MirBase_miR-221_microRNA,64
MIMAT0000086_MirBase_miR-29a_microRNA,64
ENSG00000243884_ENST00000471006_AL163011-2_pseudo,63
ENSG00000026025_ENST00000224237_VIM_mRNA,61
MIMAT0000068_MirBase_miR-15a_microRNA,60
ENSG00000181789_ENST00000314797_COPG_mRNA,59
ENSG00000243013_ENST00000483932_AL592307-2_pseudo,59
MIMAT0000065_MirBase_let-7d_microRNA,58
ENSG00000075336_ENST00000169551_C18orf55_mRNA,58
ENSG00000145632_ENST00000274289_PLK2_mRNA,57
MIMAT0000417_MirBase_miR-15b_microRNA,56
ENSG00000239843_ENST00000482884_AC004866-1_pseudo,56
kshv-miR-K12-10b,56
ENSG00000149357_ENST00000278671_C11orf59_mRNA,56
ENSG00000100380_ENST00000216218_ST13_mRNA,55
kshv-miR-K12-4-3p,54
ENSG00000105568_ENST00000322088_PPP2R1A_mRNA,54
ENSG00000130726_ENST00000253024_TRIM28_mRNA,54
MIMAT0000418_MirBase_miR-23b_microRNA,54
ENSG00000155090_ENST00000285407_KLF10_mRNA,53
ENSG00000111669_ENST00000229270_TPI1_mRNA,53
ENSG00000135940_ENST00000258424_COX5B_mRNA,52
ENSG00000242604_ENST00000463780_AL512503-1_pseudo,52
ENSG00000240880_ENST00000470010_AC133605-1_pseudo,51
MIMAT0000083_MirBase_miR-26b_microRNA,51
kshv-miR-K12-12*,51
ENSG00000173889_ENST00000495893_PHC3_mRNA,50
MIMAT0000070_MirBase_miR-17_microRNA,49
ENSG00000067225_ENST00000319622_PKM2_mRNA,48
ENSG00000064393_ENST00000406875_HIPK2_mRNA,48
ENSG00000239777_ENST00000498323_AC091189-1_pseudo,48
ENSG00000067225_ENST00000419739_PKM2_mRNA,47
MIMAT0000074_MirBase_miR-19b_microRNA,47
ENSG00000164442_ENST00000367651_CITED2_mRNA,47
ENSG00000134775_ENST00000257209_FHOD3_mRNA,45
ENSG00000067225_ENST00000335181_PKM2_mRNA,45
ENSG00000100345_ENST00000216181_MYH9_mRNA,45
ENSG00000252906_ENST00000517097_SCARNA3_snoRNA,44
ENSG00000105193_ENST00000251453_RPS16_mRNA,44
ENSG00000104823_ENST00000221418_ECH1_mRNA,44
ENSG00000164292_ENST00000379982_RHOBTB3_mRNA,43
